id_produksi;tanggal;nama_produk;kategori_produk;rating;jumlah_produksi;produk_sempurna;jumlah_cacat;waktu_produksi;penjualan;cabang;Tahun
1155;16/03/2022;Buavita;4;4;676;654;22;5;Terjual;1;1
1156;17/03/2022;Hellmann's;4;5;687;686;1;5;Terjual;4;4
1157;18/03/2022;Jawara;4;3;702;700;2;8;Terjual;3;3
1158;19/03/2022;Knorr;4;2;603;592;11;8;Tidak Terjual;5;1
1159;20/03/2022;Lipton;4;5;607;581;26;8;Terjual;1;3
1160;21/03/2022;Royco;4;5;475;474;1;7;Terjual;4;5
1161;22/03/2022;SariWangi;4;5;764;740;24;7;Terjual;5;4
1162;23/03/2022;TheVegetarianButcher;4;3;758;743;15;5;Terjual;1;6
1163;24/03/2022;Cornetto;5;3;409;382;27;6;Tidak Terjual;1;3
1164;25/03/2022;Feast;5;3;448;446;2;5;Terjual;1;1
1165;26/03/2022;Magnum;5;2;777;748;29;5;Terjual;5;1
1166;27/03/2022;Paddle Pop;5;4;599;570;29;5;Terjual;1;1
1167;28/03/2022;Populaire;5;4;762;742;20;5;Terjual;4;2
1168;29/03/2022;Seru;5;5;480;474;6;6;Terjual;3;3
1169;30/03/2022;Viennetta;5;5;665;650;15;7;Terjual;1;2
1170;31/03/2022;Wall's;5;2;743;739;4;8;Terjual;4;5
1171;01/04/2022;Citra;1;2;409;400;9;7;Terjual;4;2
1172;02/04/2022;Clear;1;4;421;405;16;7;Terjual;3;4
1173;03/04/2022;Clean Men;1;4;524;514;10;7;Terjual;5;3
1174;04/04/2022;Simple;1;3;438;425;13;8;Terjual;2;1
1175;05/04/2022;Zwitsal;1;5;497;474;23;6;Terjual;5;5
1176;06/04/2022;Glow & Lovely;1;3;742;729;13;7;Terjual;4;5
1177;07/04/2022;Love Beauty & Planet;1;4;415;403;12;7;Terjual;2;6
1178;08/04/2022;Pepsodent;1;4;571;563;8;6;Terjual;1;4
1179;09/04/2022;Pond's;1;3;459;457;2;8;Terjual;4;5
1180;10/04/2022;Pond's Men;1;2;484;458;26;5;Terjual;4;2
1181;11/04/2022;Sunsilk;1;5;643;638;5;7;Terjual;3;2
1182;12/04/2022;TRESemme;1;3;417;415;2;5;Terjual;4;5
1183;13/04/2022;Unilever Professional;1;3;699;697;2;7;Terjual;4;5
1184;14/04/2022;Vaseline Men;1;4;658;650;8;7;Terjual;4;6
1185;15/04/2022;St. Ives;2;4;684;657;27;5;Terjual;4;6
1186;16/04/2022;AXE;2;2;630;602;28;5;Terjual;3;6
1187;17/04/2022;Close Up;2;3;776;755;21;8;Terjual;4;1
1188;18/04/2022;Dove;2;2;705;687;18;7;Terjual;1;1
1189;19/04/2022;LUX;2;2;473;451;22;8;Tidak Terjual;5;5
1190;20/04/2022;Rexona;2;4;618;605;13;8;Terjual;5;6
1191;21/04/2022;Lifebuoy;2;5;560;538;22;6;Terjual;5;3
1192;22/04/2022;Cif;3;2;756;731;25;8;Terjual;3;4
1193;23/04/2022;Molto;3;4;782;753;29;5;Terjual;2;6
1194;24/04/2022;Rinso;3;5;612;593;19;7;Terjual;4;3
1195;25/04/2022;Sunlight;3;3;471;442;29;5;Tidak Terjual;3;2
1196;26/04/2022;Super Pell;3;2;460;447;13;6;Terjual;1;6
1197;27/04/2022;Vixall;3;5;623;615;8;5;Terjual;3;6
1198;28/04/2022;Wipol;3;2;476;450;26;5;Terjual;1;2
1199;29/04/2022;Bango;4;2;777;770;7;5;Terjual;4;1
1200;30/04/2022;Buavita;4;4;580;554;26;7;Terjual;1;6
1201;01/05/2022;Hellmann's;4;3;770;765;5;6;Terjual;1;2
1202;02/05/2022;Jawara;4;5;478;461;17;7;Terjual;3;5
1203;03/05/2022;Knorr;4;5;514;507;7;6;Terjual;3;3
1204;04/05/2022;Lipton;4;5;717;689;28;7;Terjual;4;1
1205;05/05/2022;Royco;4;3;407;383;24;6;Terjual;4;1
1206;06/05/2022;SariWangi;4;3;760;753;7;7;Terjual;4;5
1207;07/05/2022;TheVegetarianButcher;4;3;655;644;11;5;Terjual;2;4
1208;08/05/2022;Cornetto;5;4;778;754;24;6;Terjual;4;3
1209;09/05/2022;Feast;5;4;659;630;29;6;Terjual;2;3
1210;10/05/2022;Magnum;5;3;507;481;26;5;Tidak Terjual;4;1
1211;11/05/2022;Paddle Pop;5;5;678;669;9;6;Terjual;5;5
1212;12/05/2022;Populaire;5;2;431;411;20;6;Terjual;5;2
1213;13/05/2022;Seru;5;4;660;642;18;5;Terjual;3;3
1214;14/05/2022;Viennetta;5;5;561;532;29;6;Terjual;1;5
1215;15/05/2022;Wall's;5;4;411;399;12;5;Terjual;2;6
1216;16/05/2022;Citra;1;4;644;627;17;7;Terjual;2;3
1217;17/05/2022;Clear;1;5;499;469;30;6;Terjual;1;3
1218;18/05/2022;Clean Men;1;2;787;770;17;7;Terjual;4;6
1219;19/05/2022;Simple;1;5;679;654;25;5;Terjual;4;6
1220;20/05/2022;Zwitsal;1;3;612;595;17;6;Terjual;2;3
1221;21/05/2022;Glow & Lovely;1;3;728;703;25;8;Terjual;1;5
1222;22/05/2022;Love Beauty & Planet;1;4;460;440;20;5;Terjual;4;3
1223;23/05/2022;Pepsodent;1;4;792;790;2;6;Terjual;1;3
1224;24/05/2022;Pond's;1;2;559;544;15;8;Terjual;2;6
1225;25/05/2022;Pond's Men;1;3;636;633;3;5;Terjual;1;5
1226;26/05/2022;Sunsilk;1;3;465;448;17;8;Terjual;3;4
1227;27/05/2022;TRESemme;1;3;676;663;13;6;Terjual;5;4
1228;28/05/2022;Unilever Professional;1;5;424;416;8;5;Terjual;4;4
1229;29/05/2022;Vaseline Men;1;4;480;459;21;6;Terjual;3;6
1230;30/05/2022;St. Ives;2;2;706;689;17;6;Terjual;4;4
1231;31/05/2022;AXE;2;2;626;598;28;8;Terjual;3;4
1232;01/06/2022;Close Up;2;3;732;725;7;7;Terjual;1;2
1233;02/06/2022;Dove;2;4;754;738;16;5;Terjual;2;5
1234;03/06/2022;LUX;2;3;495;468;27;8;Terjual;3;5
1235;04/06/2022;Rexona;2;5;757;738;19;6;Terjual;5;2
1236;05/06/2022;Lifebuoy;2;2;661;639;22;7;Terjual;1;3
1237;06/06/2022;Cif;3;3;473;471;2;7;Terjual;4;2
1238;07/06/2022;Molto;3;3;599;581;18;5;Terjual;5;3
1239;08/06/2022;Rinso;3;2;699;682;17;7;Terjual;5;3
1240;09/06/2022;Sunlight;3;3;746;726;20;5;Terjual;4;2
1241;10/06/2022;Super Pell;3;2;797;786;11;7;Terjual;5;2
1242;11/06/2022;Vixall;3;4;472;452;20;7;Terjual;2;4
1243;12/06/2022;Wipol;3;4;501;472;29;7;Terjual;1;5
1244;13/06/2022;Bango;4;5;646;638;8;7;Terjual;3;4
1245;14/06/2022;Buavita;4;2;679;677;2;5;Terjual;3;4
1246;15/06/2022;Hellmann's;4;4;729;701;28;8;Terjual;2;2
1247;16/06/2022;Jawara;4;4;502;475;27;5;Terjual;2;1
1248;17/06/2022;Knorr;4;3;461;441;20;8;Terjual;1;4
1249;18/06/2022;Lipton;4;2;609;599;10;6;Terjual;1;1
1250;19/06/2022;Royco;4;3;697;671;26;7;Terjual;2;4
1251;20/06/2022;SariWangi;4;3;783;761;22;8;Terjual;3;6
1252;21/06/2022;TheVegetarianButcher;4;5;644;628;16;8;Terjual;2;5
1253;22/06/2022;Cornetto;5;2;649;620;29;8;Terjual;5;4
1254;23/06/2022;Feast;5;4;523;516;7;8;Terjual;5;6
1255;24/06/2022;Magnum;5;3;579;556;23;8;Terjual;5;2
1256;25/06/2022;Paddle Pop;5;3;693;678;15;6;Terjual;2;3
1257;26/06/2022;Populaire;5;4;453;447;6;5;Terjual;1;5
1258;27/06/2022;Seru;5;2;616;614;2;8;Terjual;5;3
1259;28/06/2022;Viennetta;5;3;542;513;29;5;Terjual;2;5
1260;29/06/2022;Wall's;5;5;408;387;21;5;Terjual;1;4
1261;30/06/2022;Citra;1;3;516;497;19;5;Terjual;2;4
1262;01/07/2022;Clear;1;5;589;570;19;5;Terjual;4;2
1263;02/07/2022;Clean Men;1;4;407;397;10;8;Terjual;3;2
1264;03/07/2022;Simple;1;3;594;581;13;6;Terjual;4;1
1265;04/07/2022;Zwitsal;1;5;566;538;28;8;Terjual;2;6
1266;05/07/2022;Glow & Lovely;1;3;440;430;10;5;Terjual;4;2
1267;06/07/2022;Love Beauty & Planet;1;4;636;621;15;5;Terjual;4;1
1268;07/07/2022;Pepsodent;1;5;500;472;28;6;Tidak Terjual;5;1
1269;08/07/2022;Pond's;1;3;432;418;14;8;Terjual;3;2
1270;09/07/2022;Pond's Men;1;5;556;551;5;5;Terjual;1;1
1271;10/07/2022;Sunsilk;1;2;499;476;23;8;Terjual;4;5
1272;11/07/2022;TRESemme;1;5;708;679;29;8;Terjual;3;3
1273;12/07/2022;Unilever Professional;1;3;718;690;28;5;Terjual;1;5
1274;13/07/2022;Vaseline Men;1;4;783;754;29;7;Terjual;4;4
1275;14/07/2022;St. Ives;2;5;594;574;20;7;Terjual;4;1
1276;15/07/2022;AXE;2;4;586;578;8;6;Terjual;4;1
1277;16/07/2022;Close Up;2;3;539;510;29;8;Terjual;4;1
1278;17/07/2022;Dove;2;5;721;708;13;6;Tidak Terjual;1;1
1279;18/07/2022;LUX;2;5;741;726;15;8;Terjual;5;3
1280;19/07/2022;Rexona;2;3;600;598;2;7;Terjual;4;5
1281;20/07/2022;Lifebuoy;2;2;575;566;9;8;Terjual;2;6
1282;21/07/2022;Cif;3;5;468;462;6;8;Terjual;3;6
1283;22/07/2022;Molto;3;4;532;504;28;6;Terjual;1;1
1284;23/07/2022;Rinso;3;2;432;421;11;7;Terjual;1;4
1285;24/07/2022;Sunlight;3;2;467;463;4;5;Terjual;1;5
1286;25/07/2022;Super Pell;3;5;447;438;9;6;Terjual;5;6
1287;26/07/2022;Vixall;3;5;614;605;9;5;Terjual;2;1
1288;27/07/2022;Wipol;3;4;489;472;17;5;Terjual;4;1
1289;28/07/2022;Bango;4;4;544;540;4;8;Terjual;3;2
1290;29/07/2022;Buavita;4;3;400;393;7;5;Terjual;1;1
1291;30/07/2022;Hellmann's;4;3;410;387;23;7;Terjual;2;6
1292;31/07/2022;Jawara;4;3;633;611;22;8;Terjual;1;2
1293;01/08/2022;Knorr;4;5;449;421;28;5;Terjual;5;5
1294;02/08/2022;Lipton;4;4;528;522;6;7;Terjual;2;3
1295;03/08/2022;Royco;4;3;569;560;9;8;Terjual;4;5
1296;04/08/2022;SariWangi;4;5;543;536;7;7;Tidak Terjual;5;2
1297;05/08/2022;TheVegetarianButcher;4;4;499;474;25;8;Terjual;4;5
1298;06/08/2022;Cornetto;5;5;531;509;22;6;Terjual;3;6
1299;07/08/2022;Feast;5;2;430;410;20;6;Terjual;2;4
1300;08/08/2022;Magnum;5;3;632;602;30;6;Terjual;3;1
1301;09/08/2022;Paddle Pop;5;5;665;643;22;5;Terjual;2;3
1302;10/08/2022;Populaire;5;3;446;434;12;6;Terjual;2;5
1303;11/08/2022;Seru;5;3;742;715;27;6;Terjual;2;2
1304;12/08/2022;Viennetta;5;5;640;636;4;8;Terjual;3;3
1305;13/08/2022;Wall's;5;3;710;698;12;8;Terjual;4;6
1306;14/08/2022;Citra;1;5;756;736;20;7;Terjual;2;5
1307;15/08/2022;Clear;1;4;627;622;5;5;Tidak Terjual;2;5
1308;16/08/2022;Clean Men;1;2;436;430;6;5;Terjual;3;5
1309;17/08/2022;Simple;1;4;608;580;28;7;Terjual;5;6
1310;18/08/2022;Zwitsal;1;3;544;530;14;5;Terjual;3;3
1311;19/08/2022;Glow & Lovely;1;3;599;571;28;7;Terjual;4;5
1312;20/08/2022;Love Beauty & Planet;1;3;539;528;11;8;Terjual;5;1
1313;21/08/2022;Pepsodent;1;5;614;593;21;5;Terjual;3;3
1314;22/08/2022;Pond's;1;3;528;521;7;6;Terjual;4;4
1315;23/08/2022;Pond's Men;1;2;563;537;26;7;Terjual;4;2
1316;24/08/2022;Sunsilk;1;2;559;553;6;7;Terjual;1;3
1317;25/08/2022;TRESemme;1;2;506;488;18;7;Terjual;1;5
1318;26/08/2022;Unilever Professional;1;5;669;639;30;6;Terjual;2;6
1319;27/08/2022;Vaseline Men;1;3;780;775;5;8;Terjual;1;5
1320;28/08/2022;St. Ives;2;5;761;731;30;8;Tidak Terjual;1;3
1321;29/08/2022;AXE;2;2;741;728;13;6;Terjual;3;4
1322;30/08/2022;Close Up;2;2;676;662;14;6;Terjual;3;3
1323;31/08/2022;Dove;2;3;483;460;23;6;Terjual;1;1
1324;01/09/2022;LUX;2;4;768;750;18;6;Terjual;3;5
1325;02/09/2022;Rexona;2;5;634;609;25;8;Terjual;3;3
1326;03/09/2022;Lifebuoy;2;5;552;539;13;6;Terjual;3;1
1327;04/09/2022;Cif;3;5;713;712;1;5;Terjual;4;4
1328;05/09/2022;Molto;3;2;574;573;1;8;Terjual;5;6
1329;06/09/2022;Rinso;3;2;512;486;26;5;Terjual;5;4
1330;07/09/2022;Sunlight;3;4;401;371;30;8;Terjual;3;4
1331;08/09/2022;Super Pell;3;5;440;434;6;8;Terjual;4;4
1332;09/09/2022;Vixall;3;2;682;654;28;7;Terjual;4;6
1333;10/09/2022;Wipol;3;2;449;432;17;5;Terjual;2;4
1334;11/09/2022;Bango;4;2;416;398;18;8;Terjual;2;2
1335;12/09/2022;Buavita;4;5;726;718;8;7;Terjual;3;5
1336;13/09/2022;Hellmann's;4;3;713;699;14;7;Terjual;5;4
1337;14/09/2022;Jawara;4;4;495;474;21;5;Terjual;5;4
1338;15/09/2022;Knorr;4;5;798;771;27;6;Terjual;2;3
1339;16/09/2022;Lipton;4;5;572;567;5;8;Terjual;3;4
1340;17/09/2022;Royco;4;2;576;567;9;8;Terjual;2;1
1341;18/09/2022;SariWangi;4;5;636;634;2;8;Terjual;5;1
1342;19/09/2022;TheVegetarianButcher;4;3;538;537;1;6;Terjual;2;1
1343;20/09/2022;Cornetto;5;2;792;789;3;7;Terjual;5;6
1344;21/09/2022;Feast;5;4;447;431;16;8;Terjual;5;2
1345;22/09/2022;Magnum;5;3;739;724;15;7;Terjual;4;5
1346;23/09/2022;Paddle Pop;5;2;667;645;22;8;Terjual;1;4
1347;24/09/2022;Populaire;5;3;483;463;20;7;Terjual;2;3
1348;25/09/2022;Seru;5;3;616;591;25;7;Terjual;5;1
1349;26/09/2022;Viennetta;5;2;720;694;26;7;Terjual;1;5
1350;27/09/2022;Wall's;5;3;648;627;21;7;Terjual;2;4
1351;28/09/2022;Citra;1;4;645;626;19;7;Terjual;2;1
1352;29/09/2022;Clear;1;3;754;752;2;5;Terjual;1;2
1353;30/09/2022;Clean Men;1;4;741;730;11;6;Terjual;2;3
1354;01/10/2022;Simple;1;4;542;524;18;8;Terjual;3;5
1355;02/10/2022;Zwitsal;1;4;515;510;5;6;Terjual;2;1
1356;03/10/2022;Glow & Lovely;1;5;495;483;12;8;Terjual;3;6
1357;04/10/2022;Love Beauty & Planet;1;5;428;401;27;6;Terjual;4;6
1358;05/10/2022;Pepsodent;1;4;672;649;23;6;Terjual;5;5
1359;06/10/2022;Pond's;1;4;411;397;14;6;Terjual;1;2
1360;07/10/2022;Pond's Men;1;2;770;762;8;8;Terjual;2;6
1361;08/10/2022;Sunsilk;1;5;610;595;15;6;Terjual;2;4
1362;09/10/2022;TRESemme;1;3;789;759;30;7;Terjual;2;5
1363;10/10/2022;Unilever Professional;1;3;761;735;26;8;Terjual;4;5
1364;11/10/2022;Vaseline Men;1;5;643;637;6;8;Tidak Terjual;1;5
1365;12/10/2022;St. Ives;2;2;506;500;6;8;Terjual;2;5
1366;13/10/2022;AXE;2;5;656;635;21;7;Terjual;4;2
1367;14/10/2022;Close Up;2;2;485;470;15;8;Terjual;3;4
1368;15/10/2022;Dove;2;4;753;747;6;5;Terjual;1;5
1369;16/10/2022;LUX;2;5;405;386;19;8;Terjual;3;1
1370;17/10/2022;Rexona;2;5;786;773;13;5;Terjual;2;6
1371;18/10/2022;Lifebuoy;2;3;524;513;11;6;Terjual;2;4
1372;19/10/2022;Cif;3;4;702;682;20;7;Terjual;5;6
1373;20/10/2022;Molto;3;3;685;674;11;8;Terjual;4;6
1374;21/10/2022;Rinso;3;4;765;739;26;6;Terjual;1;1
1375;22/10/2022;Sunlight;3;3;641;640;1;7;Terjual;2;3
1376;23/10/2022;Super Pell;3;3;523;503;20;7;Terjual;5;2
1377;24/10/2022;Vixall;3;4;663;647;16;6;Terjual;3;4
1378;25/10/2022;Wipol;3;2;614;589;25;8;Terjual;5;3
1379;26/10/2022;Bango;4;2;527;520;7;7;Terjual;3;5
1380;27/10/2022;Buavita;4;4;651;645;6;8;Terjual;3;1
1381;28/10/2022;Hellmann's;4;4;745;737;8;5;Terjual;1;4
1382;29/10/2022;Jawara;4;2;559;533;26;5;Terjual;3;6
1383;30/10/2022;Knorr;4;4;745;715;30;6;Terjual;5;3
1384;31/10/2022;Lipton;4;5;479;460;19;7;Terjual;3;5
1385;01/11/2022;Royco;4;2;489;472;17;7;Terjual;3;6
1386;02/11/2022;SariWangi;4;2;598;597;1;8;Terjual;1;4
1387;03/11/2022;TheVegetarianButcher;4;3;666;637;29;5;Terjual;2;4
1388;04/11/2022;Cornetto;5;3;653;624;29;7;Terjual;5;5
1389;05/11/2022;Feast;5;5;458;439;19;8;Terjual;4;6
1390;06/11/2022;Magnum;5;2;464;454;10;5;Terjual;1;4
1391;07/11/2022;Paddle Pop;5;2;524;495;29;8;Terjual;4;5
1392;08/11/2022;Populaire;5;3;404;386;18;6;Terjual;4;4
1393;09/11/2022;Seru;5;3;520;504;16;7;Terjual;5;4
1394;10/11/2022;Viennetta;5;5;529;511;18;8;Terjual;3;2
1395;11/11/2022;Wall's;5;5;442;426;16;7;Terjual;5;3
1396;12/11/2022;Citra;1;3;575;547;28;5;Terjual;5;2
1397;13/11/2022;Clear;1;5;676;650;26;7;Terjual;3;2
1398;14/11/2022;Clean Men;1;5;478;450;28;6;Terjual;3;6
1399;15/11/2022;Simple;1;5;714;685;29;7;Terjual;2;5
1400;16/11/2022;Zwitsal;1;5;695;690;5;6;Terjual;3;1
1401;17/11/2022;Glow & Lovely;1;5;776;750;26;6;Terjual;5;6
1402;18/11/2022;Love Beauty & Planet;1;5;793;772;21;6;Terjual;5;3
1403;19/11/2022;Pepsodent;1;2;792;768;24;5;Tidak Terjual;3;2
1404;20/11/2022;Pond's;1;4;409;389;20;7;Terjual;4;4
1405;21/11/2022;Pond's Men;1;4;692;681;11;6;Terjual;4;5
1406;22/11/2022;Sunsilk;1;2;649;644;5;5;Terjual;3;6
1407;23/11/2022;TRESemme;1;3;701;687;14;5;Terjual;5;1
1408;24/11/2022;Unilever Professional;1;5;683;682;1;5;Tidak Terjual;1;4
1409;25/11/2022;Vaseline Men;1;3;573;550;23;7;Terjual;4;6
1410;26/11/2022;St. Ives;2;4;505;475;30;6;Terjual;1;1
1411;27/11/2022;AXE;2;4;425;399;26;7;Terjual;4;5
1412;28/11/2022;Close Up;2;3;480;462;18;8;Terjual;4;3
1413;29/11/2022;Dove;2;4;645;643;2;6;Terjual;4;1
1414;30/11/2022;LUX;2;3;702;701;1;8;Terjual;2;1
1415;01/12/2022;Rexona;2;5;556;553;3;6;Terjual;3;6
1416;02/12/2022;Lifebuoy;2;4;736;713;23;7;Terjual;1;6
1417;03/12/2022;Cif;3;5;441;421;20;5;Terjual;3;6
1418;04/12/2022;Molto;3;4;417;415;2;5;Terjual;4;6
1419;05/12/2022;Rinso;3;4;644;643;1;5;Terjual;5;4
1420;06/12/2022;Sunlight;3;3;532;524;8;6;Terjual;2;6
1421;07/12/2022;Super Pell;3;5;629;607;22;7;Terjual;4;5
1422;08/12/2022;Vixall;3;2;563;549;14;5;Terjual;1;2
1423;09/12/2022;Wipol;3;2;667;659;8;8;Terjual;2;2
1424;10/12/2022;Bango;4;5;513;493;20;8;Terjual;5;1
1425;11/12/2022;Buavita;4;2;759;729;30;7;Terjual;2;3
1426;12/12/2022;Hellmann's;4;2;481;470;11;7;Terjual;3;1
1427;13/12/2022;Jawara;4;4;622;619;3;7;Terjual;1;1
1428;14/12/2022;Knorr;4;4;641;628;13;8;Terjual;2;4
1429;15/12/2022;Lipton;4;4;401;389;12;5;Terjual;4;5
1430;16/12/2022;Royco;4;3;622;614;8;5;Terjual;1;4
1431;17/12/2022;SariWangi;4;5;408;406;2;7;Terjual;5;1
1432;18/12/2022;TheVegetarianButcher;4;5;710;706;4;8;Terjual;4;6
1433;19/12/2022;Cornetto;5;2;674;672;2;6;Terjual;3;3
1434;20/12/2022;Feast;5;3;705;698;7;6;Tidak Terjual;3;3
1435;21/12/2022;Magnum;5;3;763;736;27;5;Terjual;1;4
1436;22/12/2022;Paddle Pop;5;4;640;610;30;8;Terjual;1;4
1437;23/12/2022;Populaire;5;3;690;679;11;7;Terjual;2;3
1438;24/12/2022;Seru;5;2;421;396;25;8;Terjual;3;5
1439;25/12/2022;Viennetta;5;2;781;756;25;6;Terjual;1;6
1440;26/12/2022;Wall's;5;4;562;559;3;8;Terjual;4;5
1441;01/01/2018;Citra;1;5;582;580;2;8;Terjual;2;6
1442;02/01/2018;Clear;1;4;587;565;22;5;Terjual;2;1
1443;03/01/2018;Clean Men;1;2;623;615;8;6;Terjual;1;3
1444;04/01/2018;Simple;1;5;642;624;18;7;Terjual;4;1
1445;05/01/2018;Zwitsal;1;4;588;561;27;8;Terjual;5;3
1446;06/01/2018;Glow & Lovely;1;3;502;475;27;6;Terjual;3;2
1447;07/01/2018;Love Beauty & Planet;1;2;474;453;21;8;Terjual;2;5
1448;08/01/2018;Pepsodent;1;5;642;624;18;7;Terjual;2;5
1449;09/01/2018;Pond's;1;2;402;388;14;5;Terjual;2;1
1450;10/01/2018;Pond's Men;1;3;466;440;26;7;Terjual;1;1
1451;11/01/2018;Sunsilk;1;3;614;593;21;7;Terjual;2;1
1452;12/01/2018;TRESemme;1;3;766;751;15;5;Terjual;3;6
1453;13/01/2018;Unilever Professional;1;3;752;749;3;5;Terjual;3;5
1454;14/01/2018;Vaseline Men;1;4;452;433;19;8;Terjual;5;4
1455;15/01/2018;St. Ives;2;4;492;481;11;6;Terjual;4;1
1456;16/01/2018;AXE;2;2;631;603;28;6;Terjual;2;3
1457;17/01/2018;Close Up;2;2;419;391;28;5;Terjual;3;6
1458;18/01/2018;Dove;2;4;716;704;12;8;Terjual;2;4
1459;19/01/2018;LUX;2;3;479;475;4;5;Terjual;4;6
1460;20/01/2018;Rexona;2;2;571;547;24;7;Tidak Terjual;2;3
1461;21/01/2018;Lifebuoy;2;5;472;463;9;7;Terjual;1;5
1462;22/01/2018;Cif;3;4;576;554;22;5;Terjual;5;6
1463;23/01/2018;Molto;3;4;482;472;10;8;Terjual;3;2
1464;24/01/2018;Rinso;3;3;413;403;10;6;Terjual;3;2
1465;25/01/2018;Sunlight;3;3;698;684;14;6;Terjual;5;1
1466;26/01/2018;Super Pell;3;2;791;778;13;8;Terjual;5;4
1467;27/01/2018;Vixall;3;2;622;601;21;7;Terjual;1;3
1468;28/01/2018;Wipol;3;3;537;534;3;8;Terjual;4;2
1469;29/01/2018;Bango;4;3;627;612;15;5;Terjual;4;2
1470;30/01/2018;Buavita;4;5;762;759;3;5;Terjual;5;5
1471;31/01/2018;Hellmann's;4;4;561;559;2;8;Terjual;4;2
1472;01/02/2018;Jawara;4;4;748;736;12;8;Terjual;3;4
1473;02/02/2018;Knorr;4;3;475;462;13;8;Terjual;5;2
1474;03/02/2018;Lipton;4;3;491;477;14;5;Terjual;1;3
1475;04/02/2018;Royco;4;5;630;607;23;8;Terjual;4;6
1476;05/02/2018;SariWangi;4;3;762;743;19;6;Terjual;4;5
1477;06/02/2018;TheVegetarianButcher;4;5;672;659;13;7;Terjual;2;3
1478;07/02/2018;Cornetto;5;2;405;392;13;5;Terjual;1;6
1479;08/02/2018;Feast;5;5;540;535;5;7;Terjual;4;4
1480;09/02/2018;Magnum;5;4;587;560;27;5;Terjual;4;1
1481;10/02/2018;Paddle Pop;5;4;544;520;24;6;Terjual;2;6
1482;11/02/2018;Populaire;5;4;464;451;13;5;Terjual;2;1
1483;12/02/2018;Seru;5;2;787;779;8;7;Terjual;1;3
1484;13/02/2018;Viennetta;5;5;404;374;30;5;Terjual;2;1
1485;14/02/2018;Wall's;5;5;458;457;1;7;Terjual;1;6
1486;15/02/2018;Citra;1;2;554;534;20;8;Terjual;4;1
1487;16/02/2018;Clear;1;5;445;426;19;6;Terjual;2;3
1488;17/02/2018;Clean Men;1;3;400;370;30;8;Tidak Terjual;4;4
1489;18/02/2018;Simple;1;3;430;425;5;6;Terjual;4;5
1490;19/02/2018;Zwitsal;1;2;563;558;5;8;Terjual;5;4
1491;20/02/2018;Glow & Lovely;1;3;547;532;15;8;Terjual;2;3
1492;21/02/2018;Love Beauty & Planet;1;2;774;755;19;6;Terjual;1;1
1493;22/02/2018;Pepsodent;1;2;443;434;9;6;Terjual;5;5
1494;23/02/2018;Pond's;1;5;699;672;27;5;Terjual;4;3
1495;24/02/2018;Pond's Men;1;5;771;751;20;7;Terjual;4;3
1496;25/02/2018;Sunsilk;1;3;707;698;9;6;Terjual;5;2
1497;26/02/2018;TRESemme;1;2;667;646;21;5;Terjual;3;5
1498;27/02/2018;Unilever Professional;1;4;589;581;8;8;Terjual;2;6
1499;28/02/2018;Vaseline Men;1;2;470;453;17;7;Terjual;4;3
1500;01/03/2018;St. Ives;2;3;702;682;20;7;Terjual;5;6
1501;02/03/2018;AXE;2;4;571;542;29;8;Terjual;4;5
1502;03/03/2018;Close Up;2;5;417;390;27;6;Terjual;1;3
1503;04/03/2018;Dove;2;5;776;751;25;8;Terjual;1;1
1504;05/03/2018;LUX;2;3;419;408;11;6;Terjual;5;2
1505;06/03/2018;Rexona;2;3;677;660;17;5;Terjual;5;2
1506;07/03/2018;Lifebuoy;2;5;458;450;8;5;Terjual;1;1
1507;08/03/2018;Cif;3;4;545;525;20;6;Terjual;5;1
1508;09/03/2018;Molto;3;4;695;676;19;5;Tidak Terjual;5;1
1509;10/03/2018;Rinso;3;5;584;583;1;7;Terjual;1;2
1510;11/03/2018;Sunlight;3;3;787;778;9;6;Terjual;1;4
1511;12/03/2018;Super Pell;3;5;748;738;10;8;Terjual;3;1
1512;13/03/2018;Vixall;3;2;684;672;12;5;Terjual;1;6
1513;14/03/2018;Wipol;3;2;724;698;26;7;Terjual;5;6
1514;15/03/2018;Bango;4;2;666;652;14;7;Terjual;4;4
1515;16/03/2018;Buavita;4;5;511;485;26;5;Terjual;1;6
1516;17/03/2018;Hellmann's;4;4;724;701;23;6;Terjual;5;4
1517;18/03/2018;Jawara;4;3;741;728;13;5;Terjual;2;6
1518;19/03/2018;Knorr;4;4;677;669;8;8;Terjual;1;6
1519;20/03/2018;Lipton;4;3;549;535;14;7;Terjual;2;6
1520;21/03/2018;Royco;4;5;690;686;4;7;Terjual;2;6
1521;22/03/2018;SariWangi;4;2;482;459;23;8;Terjual;5;4
1522;23/03/2018;TheVegetarianButcher;4;2;428;427;1;5;Terjual;3;4
1523;24/03/2018;Cornetto;5;5;495;475;20;6;Terjual;1;6
1524;25/03/2018;Feast;5;5;700;678;22;7;Terjual;1;2
1525;26/03/2018;Magnum;5;3;483;476;7;7;Terjual;1;5
1526;27/03/2018;Paddle Pop;5;3;646;625;21;6;Terjual;1;3
1527;28/03/2018;Populaire;5;3;520;518;2;6;Terjual;3;5
1528;29/03/2018;Seru;5;3;481;474;7;7;Terjual;3;5
1529;30/03/2018;Viennetta;5;5;587;571;16;8;Terjual;1;2
1530;31/03/2018;Wall's;5;3;604;574;30;7;Terjual;4;4
1531;01/04/2018;Citra;1;5;590;587;3;8;Terjual;1;6
